Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,图们,11:22,11:22,00:00,-
2,延吉,12:11,12:22,00:49,52
3,安图,13:21,13:26,01:48,118
4,敦化,14:34,14:44,02:56,191
5,蛟河,16:24,16:29,04:36,304
6,吉林,18:01,18:10,06:08,401
7,明城,19:37,19:40,07:35,513
8,磐石,20:06,20:10,08:01,545
9,朝阳镇,20:40,20:44,08:31,584
10,梅河口,21:14,21:24,09:01,619
11,清原,22:40,22:42,10:17,701
12,沈阳,01:03,01:21,12:38,615
13,山海关,05:53,05:59,17:10,1282
14,秦皇岛,06:19,06:22,17:30,1298
15,昌黎,06:57,07:06,18:05,1348
16,唐山,08:23,08:26,19:22,1460
17,芦台,08:54,08:58,19:50,1502
18,天津,10:02,10:10,20:54,1568
19,廊坊北,10:52,10:55,21:36,-
20,北京,11:54,11:54,22:35,1705
