Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,15:43,15:43,00:00,-
2,松江,16:01,16:04,00:18,26
3,嘉善,16:26,16:43,00:40,62
4,嘉兴,16:56,17:02,00:53,80
5,海宁,17:22,17:26,01:13,108
6,杭州东,18:14,18:20,02:01,167
7,义乌,19:32,19:36,03:13,312
8,金华,20:25,20:33,04:02,360
9,衢州,21:58,22:01,05:27,446
10,上饶,23:26,23:30,06:52,481
11,鹰潭,00:46,00:52,08:08,597
12,南昌,02:23,02:43,09:39,817
13,阳新,05:52,05:59,12:48,916
14,黄石,06:27,06:31,13:16,960
15,鄂州,06:53,06:58,13:38,987
16,武昌,08:03,08:27,14:43,1065
17,云梦,09:37,09:52,15:53,1163
18,襄州,12:30,12:46,18:31,-
19,谷城,13:43,13:57,19:28,1480
20,武当山,14:43,14:50,20:14,1552
21,十堰,15:09,15:15,20:33,1571
22,白河东,16:16,16:19,21:34,1640
23,旬阳,17:06,17:09,22:21,1754
24,安康,17:48,18:00,23:00,1798
25,石泉县,19:30,19:34,24:30,-
26,西乡,20:16,20:25,25:12,-
27,汉中,21:42,21:46,26:29,-
28,阳平关,23:26,23:29,28:09,-
29,广元,01:16,01:29,29:56,2162
30,绵阳,04:49,05:10,33:16,-
31,成都,06:38,06:38,34:44,2028
