Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,霍林郭勒,15:21,15:21,00:00,-
2,西哲里木,16:14,16:16,00:53,87
3,白音胡硕,17:25,17:28,02:02,200
4,扎鲁特,18:00,18:02,02:34,248
5,通辽,19:39,19:57,04:11,404
6,甘旗卡,20:47,20:49,05:01,480
7,彰武,21:33,21:35,05:45,546
8,沈阳,23:41,23:55,07:51,720
9,辽阳,00:39,00:41,08:35,784
10,鞍山,01:01,01:04,08:55,809
11,海城,01:30,01:33,09:21,845
12,大石桥,02:04,02:07,09:52,877
13,熊岳城,02:45,02:48,10:30,938
14,瓦房店,03:37,03:40,11:19,1012
15,普兰店,04:00,04:03,11:39,1039
16,金州,04:54,04:57,12:30,1084
17,大连,05:32,05:32,13:05,1117
