Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长沙,15:00,15:00,00:00,-
2,汨罗,15:46,15:49,00:46,78
3,岳阳,16:31,16:37,01:28,147
4,临湘,17:10,17:13,02:01,189
5,赤壁,18:03,18:06,02:51,244
6,咸宁,18:33,18:38,03:18,282
7,武昌,20:24,20:45,05:04,362
8,麻城,22:26,22:42,06:45,487
9,潢川,00:10,00:13,08:13,607
10,阜阳,01:31,01:56,09:31,673
11,曹县,04:36,04:40,12:11,898
12,菏泽,05:11,05:18,12:42,946
13,嘉祥,06:10,06:14,13:34,-
14,济宁,06:31,06:37,13:51,1053
15,兖州,07:06,07:30,14:20,1085
16,磁窑,08:04,08:07,14:54,1134
17,泰山,08:32,08:35,15:19,1168
18,济南,09:33,09:33,16:17,1241
