Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,郑州东,08:09,08:09,00:00,-
2,鹤壁东,08:40,08:42,00:31,131
3,邯郸东,09:10,09:16,00:59,237
4,邢台东,09:32,09:35,01:15,290
5,高邑西,09:52,09:54,01:32,361
6,石家庄,10:10,10:22,01:48,412
7,正定机场,10:36,10:38,02:02,449
8,定州东,10:52,10:54,02:16,492
9,保定东,11:11,11:13,02:33,554
10,白沟,11:35,11:37,02:55,559
11,霸州西,11:49,11:51,03:07,564
12,天津西,12:19,12:24,03:35,574
13,滨海西,12:46,13:00,03:57,-
14,唐山,13:21,13:30,04:18,698
15,滦河,13:47,13:49,04:35,759
16,秦皇岛,14:14,14:16,05:00,846
17,山海关,14:30,14:32,05:14,862
18,锦州南,15:27,15:29,06:09,1027
19,盘锦北,15:54,15:56,06:34,1096
20,辽中,16:26,16:27,07:04,1169
21,沈阳北,16:55,16:58,07:32,1237
22,铁岭西,17:17,17:18,07:51,1291
23,四平东,17:48,17:50,08:21,1417
24,长春西,18:17,18:19,08:48,1535
25,哈尔滨西,19:15,19:19,09:44,1775
26,哈尔滨,19:29,19:31,09:54,-
27,大庆东,20:14,20:16,10:37,-
28,齐齐哈尔南,20:53,20:53,11:14,-
