Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,18:26,00:00,-
2,松江,18:45,18:48,00:19,26
3,嘉善,19:12,19:15,00:43,62
4,嘉兴,19:30,19:33,00:58,80
5,海宁,19:57,20:00,01:22,108
6,杭州东,20:42,20:48,02:04,167
7,义乌,22:17,22:20,03:33,312
8,金华,23:00,23:06,04:13,360
9,衢州,00:08,00:12,05:15,446
10,上饶,01:33,01:36,06:36,481
11,鹰潭,02:59,03:06,07:59,597
12,新余,05:40,05:44,10:33,843
13,宜春,06:18,06:23,11:07,897
14,萍乡,07:05,07:12,11:49,968
15,株洲,08:36,08:46,13:13,1049
16,湘乡,09:36,09:41,14:03,1117
17,娄底,10:23,10:29,14:45,1174
18,涟源,11:05,11:08,15:21,1185
19,冷水江东,11:32,11:36,15:45,-
20,怀化,14:39,14:59,18:48,1489
21,凯里,18:44,18:55,22:33,1810
22,贵阳,21:23,21:41,25:01,1948
23,安顺,22:54,22:59,26:14,2045
24,六盘水,01:42,01:50,28:57,2197
25,宣威,03:25,03:31,30:32,2328
26,曲靖,04:30,04:35,31:31,2429
27,昆明,06:09,06:09,33:05,2586
