Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,日照,----,17:50,00:00,-
2,莒南,18:40,18:47,00:50,80
3,临沂,19:23,19:33,01:26,134
4,费县,20:01,20:06,01:54,178
5,平邑,20:32,20:37,02:20,221
6,曲阜,21:17,21:41,03:00,285
7,兖州,22:10,22:45,03:29,316
8,邹城,23:00,23:03,03:44,267
9,滕州,23:29,23:32,04:10,307
10,枣庄西,23:54,23:57,04:32,149
11,徐州,01:02,01:25,05:37,409
12,宿州,02:12,02:16,06:24,483
13,蚌埠,04:11,04:15,08:19,573
14,滁州北,05:34,05:37,09:38,700
15,南京,06:21,06:27,10:22,757
16,丹阳,07:22,08:13,11:17,849
17,常州,08:42,08:47,11:46,-
18,无锡,09:20,09:24,12:19,-
19,苏州,09:52,09:57,12:47,974
20,昆山,10:21,10:31,13:11,1009
21,上海,11:31,11:31,14:11,1058
