Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州南,----,12:50,00:00,-
2,韶关,13:41,13:43,00:51,227
3,郴州西,14:14,14:16,01:22,377
4,衡山西,14:57,15:00,02:03,571
5,长沙南,15:35,15:38,02:38,707
6,赤壁北,16:28,16:30,03:28,941
7,武汉,17:04,17:07,04:02,1069
8,信阳东,17:50,17:52,04:45,1268
9,驻马店西,18:17,18:19,05:10,1386
10,郑州东,19:06,19:14,05:57,1605
11,安阳东,19:55,19:57,06:38,1822
12,邯郸东,20:14,20:16,06:55,1842
13,石家庄,20:56,21:00,07:35,2017
14,保定东,21:36,21:38,08:11,2199
15,涿州东,21:59,22:02,08:32,2276
16,北京西,22:28,22:28,08:58,2298
