Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,哈尔滨西,08:21,08:21,00:00,-
2,扶余北,08:47,08:56,00:26,98
3,长春西,09:31,09:33,01:01,240
4,昌图西,10:11,10:13,01:39,409
5,铁岭西,10:33,10:35,01:59,484
6,沈阳北,10:53,10:56,02:17,538
7,辽中,11:26,11:28,02:47,606
8,锦州南,12:19,12:20,03:38,761
9,绥中北,12:55,12:57,04:13,875
10,山海关,13:20,13:22,04:36,960
11,北戴河,13:44,13:46,04:58,964
12,唐山,14:17,14:19,05:29,1104
13,天津,14:51,14:53,06:01,1227
14,天津西,15:01,15:05,06:09,1237
15,沧州西,15:37,15:47,06:41,1313
16,济南西,16:33,16:41,07:27,1509
17,曲阜东,17:13,17:15,07:59,1639
18,枣庄,17:38,17:41,08:22,1731
19,徐州东,17:59,18:01,08:40,1796
20,蚌埠南,18:38,18:40,09:17,1952
21,南京南,19:21,19:24,09:58,2127
22,镇江南,19:43,19:45,10:17,2192
23,常州北,20:03,20:05,10:35,2257
24,无锡东,20:22,20:24,10:52,2314
25,苏州北,20:34,20:36,11:02,2341
26,上海虹桥,21:00,21:00,11:26,2422
