Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,07:20,07:20,00:00,-
2,永川东,07:43,07:45,00:23,57
3,内江北,08:09,08:11,00:47,149
4,资中北,08:23,08:26,00:59,178
5,成都东,09:00,09:06,01:33,302
6,德阳,09:34,09:36,02:01,368
7,绵阳,09:53,09:55,02:18,415
8,广元,10:48,10:52,03:11,580
9,汉中,11:34,11:42,03:53,718
10,西安北,12:55,13:06,05:06,960
11,华山北,13:36,13:38,05:36,1081
12,洛阳龙门,14:30,14:32,06:28,1340
13,郑州东,15:10,15:34,07:06,1483
14,鹤壁东,16:05,16:07,07:37,1614
15,邢台东,16:45,16:48,08:15,1773
16,石家庄,17:16,17:19,08:43,1895
17,定州东,17:42,17:48,09:06,-
18,白洋淀,18:16,18:22,09:34,-
19,天津西,19:04,19:09,10:16,2187
20,唐山,19:46,19:50,10:53,-
21,秦皇岛,20:27,20:30,11:30,-
22,锦州南,21:40,21:41,12:40,-
23,沈阳北,23:13,23:13,14:12,-
