Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,15:19,15:19,00:00,-
2,凯里南,15:57,16:10,00:38,5
3,铜仁南,16:45,16:48,01:13,10
4,新晃西,16:57,16:59,01:22,15
5,怀化南,17:24,17:27,01:47,103
6,娄底南,18:18,18:20,02:38,310
7,长沙南,18:54,18:59,03:12,435
8,萍乡北,19:26,19:28,03:39,540
9,宜春,19:46,19:48,03:57,547
10,新余北,20:03,20:05,04:12,650
11,高安,20:27,20:29,04:34,681
12,南昌西,20:44,20:47,04:49,777
13,鹰潭北,21:22,21:24,05:24,917
14,上饶,21:50,21:52,05:50,1018
15,金华,22:43,22:45,06:41,1161
16,义乌,23:01,23:03,06:57,1263
17,杭州东,23:36,23:36,07:30,1408
