Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南宁,22:50,22:50,00:00,-
2,柳州,01:50,02:03,03:00,789
3,桂林北,04:42,05:00,05:39,315
4,东安东,06:58,07:12,07:37,1123
5,永州,07:36,07:42,08:01,514
6,祁阳,08:07,08:10,08:26,1199
7,祁东,08:29,08:34,08:45,576
8,衡阳,09:48,10:01,09:59,965
9,安仁,11:27,11:31,11:25,1374
10,攸县南,11:43,11:47,11:37,1386
11,茶陵南,12:03,12:07,11:53,1409
12,炎陵,12:38,12:42,12:24,1453
13,龙市,13:09,13:13,12:51,1485
14,井冈山,13:52,14:02,13:30,1521
15,吉安,15:01,15:05,14:29,1612
16,向塘,17:05,17:09,16:29,1251
17,南昌,17:31,17:49,16:51,1279
18,九江,19:41,19:47,18:43,1414
19,蕲春,20:59,21:02,19:55,2070
20,浠水,21:22,21:25,20:15,-
21,黄州,21:49,21:53,20:39,2129
22,麻城,22:50,23:10,21:36,2196
23,光山,00:14,00:19,22:40,2261
24,潢川,00:33,00:37,22:54,2266
25,阜阳,02:18,02:42,24:35,2382
26,商丘南,04:31,04:41,26:24,2550
27,曹县,05:24,05:43,27:07,-
28,菏泽,06:14,06:33,27:38,2655
29,郓城,07:06,07:17,28:11,2711
30,聊城,09:22,09:32,30:16,2811
31,清河城,10:32,10:34,31:16,2883
32,大营镇,10:54,10:56,31:36,2912
33,衡水,11:37,11:43,32:17,2963
34,饶阳,12:20,12:22,32:54,3025
35,任丘,13:03,13:05,33:35,3090
36,霸州,13:41,13:43,34:11,3145
37,天津,15:15,15:23,35:43,3232
38,芦台,16:35,17:00,36:55,3313
39,唐山,17:29,17:32,37:24,3355
40,滦县,18:20,18:22,38:12,3200
41,昌黎,18:48,18:58,38:38,2969
42,秦皇岛,19:32,19:34,39:12,3503
43,山海关,19:57,20:03,39:35,3519
44,葫芦岛,21:25,21:28,40:57,3653
45,锦州,22:07,22:11,41:36,3703
46,沈阳北,00:48,00:56,44:13,3936
47,四平,03:19,03:22,46:36,4121
48,长春,05:04,05:04,48:18,4236
