Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,07:21,07:21,00:00,-
2,信阳东,08:04,08:06,00:43,199
3,明港东,08:19,08:21,00:56,249
4,驻马店西,08:38,08:40,01:13,317
5,漯河西,08:58,09:00,01:31,381
6,郑州东,09:39,09:42,02:10,536
7,开封北,10:02,10:04,02:30,588
8,商丘,10:39,10:42,03:05,556
9,砀山南,11:00,11:02,03:23,788
10,徐州东,11:36,12:11,03:57,688
11,枣庄,12:29,12:36,04:15,753
12,泰安,13:14,13:23,04:53,915
13,济南西,13:40,13:52,05:10,862
14,德州东,14:16,14:23,05:34,1028
15,天津西,15:14,15:17,06:25,1110
16,唐山,15:54,15:56,07:02,1234
17,秦皇岛,16:33,16:36,07:39,1382
18,锦州南,17:46,17:47,08:49,1563
19,沈阳,19:06,19:13,10:08,1852
20,沈阳南,19:25,19:25,10:20,-
