Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,汉中,13:35,13:35,00:00,-
2,西乡,14:56,15:00,01:21,93
3,石泉县,15:49,15:53,02:10,152
4,安康,17:20,17:40,03:37,240
5,旬阳,18:20,18:23,04:17,284
6,白河县,19:44,19:59,05:38,364
7,十堰,21:05,21:07,06:44,442
8,襄州,23:11,23:25,08:48,-
9,武昌,03:23,03:41,12:46,942
10,临湘,06:34,06:36,15:39,1115
11,岳阳,07:05,07:11,16:08,1157
12,长沙,08:38,08:52,17:35,1304
13,株洲,09:30,09:38,18:13,1356
14,衡山,10:28,10:37,19:03,1432
15,衡阳,11:12,11:17,19:38,-
16,耒阳,12:02,12:05,20:23,1546
17,乐昌,14:07,14:10,22:25,1733
18,韶关东,14:44,14:50,22:59,1783
19,广州,17:44,17:44,25:53,2004
