Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,平阳,07:18,07:18,00:00,-
2,瑞安,07:27,07:29,00:09,-
3,温州南,07:41,07:48,00:21,-
4,永嘉,07:57,07:59,00:30,-
5,雁荡山,08:21,08:23,00:52,-
6,温岭,08:35,08:42,01:04,-
7,台州,08:53,08:55,01:15,-
8,宁波,09:52,09:54,02:12,-
9,庄桥,10:03,10:05,02:21,-
10,绍兴东,10:26,10:28,02:42,-
11,绍兴北,10:39,10:42,02:53,-
12,杭州东,11:01,11:04,03:12,-
13,海宁西,11:17,11:19,03:25,-
14,嘉兴南,11:34,11:36,03:40,-
15,松江南,11:54,11:56,03:58,-
16,上海虹桥,12:10,12:15,04:12,-
17,苏州,12:41,12:43,04:38,-
18,无锡,12:58,13:00,04:53,-
19,常州,13:14,13:16,05:07,-
20,丹阳,13:32,13:34,05:23,-
21,镇江,13:46,13:48,05:35,-
22,南京南,14:15,14:17,06:02,-
23,全椒,14:37,14:39,06:22,-
24,合肥南,15:15,15:22,06:58,-
25,六安,15:46,15:46,07:22,-
