Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,10:49,10:49,00:00,-
2,永川东,11:13,11:15,00:24,57
3,内江北,11:39,11:41,00:48,149
4,成都东,12:23,12:29,01:30,302
5,德阳,12:53,12:55,01:54,368
6,绵阳,13:12,13:15,02:11,415
7,广元,14:08,14:12,03:04,580
8,汉中,14:54,14:59,03:46,718
9,阿房宫,16:01,16:03,04:48,938
10,西安北,16:19,16:37,05:04,960
11,渭南北,16:54,16:58,05:21,1023
12,三门峡南,17:38,17:40,06:01,1217
13,渑池南,17:58,18:05,06:19,1275
14,洛阳龙门,18:23,18:27,06:37,1340
15,巩义南,18:41,18:43,06:51,1390
16,郑州东,19:12,19:19,07:20,1483
17,新乡东,19:39,19:42,07:40,1550
18,邢台东,20:36,20:38,08:34,1773
19,石家庄,21:06,21:11,09:02,1895
20,保定东,21:46,21:49,09:37,2037
21,天津西,22:44,22:44,10:32,2187
