Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,包头,15:28,15:28,00:00,-
2,包头东,15:43,15:47,00:15,16
3,萨拉齐,16:15,16:17,00:43,60
4,呼和浩特,18:07,18:21,02:33,165
5,集宁南,19:56,20:11,04:08,323
6,商都,21:26,21:28,05:23,407
7,化德,22:10,22:12,06:05,469
8,正镶白旗,23:34,23:40,07:27,578
9,桑根达来,00:47,00:53,08:34,673
10,经棚,03:00,03:02,10:41,829
11,林西,04:36,04:44,12:15,911
12,大板,05:34,05:49,13:05,962
13,林东,07:01,07:03,14:17,1054
14,查布嘎,07:53,07:55,15:07,1116
15,开鲁,09:21,09:23,16:33,1227
16,通辽,10:32,10:54,17:42,1474
17,奈曼,13:03,13:05,19:51,1485
18,敖汉,13:50,13:56,20:36,1554
19,赤峰南,15:30,15:30,22:10,-
