Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,信阳,----,13:30,00:00,-
2,潢川,14:46,14:50,01:16,104
3,光山,15:05,15:08,01:31,109
4,新县,15:33,15:36,01:56,114
5,麻城,16:18,16:24,02:38,174
6,黄州,17:04,17:07,03:18,241
7,浠水,17:31,17:34,03:42,270
8,蕲春,17:54,17:57,04:02,350
9,武穴,18:25,18:28,04:30,339
10,九江,19:07,19:40,05:09,397
11,湖口,20:01,20:05,05:30,477
12,鄱阳,20:54,20:58,06:19,563
13,衢州,23:28,23:38,08:49,953
14,金华,00:46,00:53,09:57,-
15,义乌,01:32,01:35,10:36,1087
16,诸暨,02:01,02:04,11:02,1139
17,杭州东,03:14,03:20,12:12,1232
18,海宁,03:58,04:01,12:50,1291
19,嘉兴,04:19,04:23,13:08,1319
20,上海南,05:26,05:26,14:11,1399
