Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,贵阳北,08:49,08:49,00:00,-
2,贵定北,09:09,09:17,00:20,5
3,凯里南,09:40,09:42,00:43,5
4,芷江,10:34,10:36,01:35,69
5,怀化南,10:49,10:52,01:48,103
6,娄底南,11:43,11:45,02:39,310
7,湘潭北,12:11,12:13,03:05,409
8,长沙南,12:26,12:30,03:18,435
9,醴陵东,12:52,12:55,03:40,433
10,萍乡北,13:05,13:07,03:50,540
11,宜春,13:25,13:27,04:08,547
12,新余北,13:42,13:44,04:23,650
13,南昌西,14:16,14:22,04:55,777
14,抚州东,14:48,14:54,05:21,796
15,鹰潭北,15:08,15:11,05:35,917
16,上饶,15:37,15:39,06:01,1018
17,衢州,16:07,16:10,06:29,1129
18,龙游,16:21,16:28,06:40,1077
19,金华,16:43,16:45,06:55,1161
20,义乌,17:01,17:03,07:11,1263
21,诸暨,17:17,17:18,07:25,1237
22,杭州东,17:43,18:05,07:50,1408
23,绍兴北,18:23,18:26,08:08,1373
24,余姚北,18:44,18:46,08:26,1436
25,宁波,19:05,19:26,08:45,1485
26,宁海,19:54,19:54,09:13,-
