Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明南,----,11:06,00:00,-
2,曲靖北,11:41,11:43,00:35,10
3,富源北,12:00,12:02,00:52,15
4,盘州,12:14,12:16,01:04,20
5,安顺西,13:02,13:04,01:50,35
6,贵阳北,13:34,13:38,02:20,40
7,贵定北,13:58,14:00,02:40,50
8,凯里南,14:23,14:25,03:03,50
9,新晃西,15:05,15:07,03:43,65
10,怀化南,15:31,15:35,04:07,94
11,溆浦南,15:55,15:57,04:27,126
12,新化南,16:15,16:17,04:45,178
13,娄底南,16:40,16:42,05:08,301
14,长沙南,17:16,17:20,05:42,426
15,醴陵东,17:42,17:47,06:04,1245
16,宜春,18:10,18:12,06:27,1335
17,新余北,18:27,18:29,06:42,1384
18,南昌西,19:02,19:05,07:15,734
19,进贤南,19:23,19:25,07:33,1569
20,鹰潭北,19:47,19:49,07:55,1651
21,上饶,20:19,20:23,08:25,1752
22,南平市,20:53,20:55,08:55,-
23,延平,21:22,21:24,09:22,-
24,福州,22:02,22:02,10:00,2092
