Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,广州东,14:48,14:48,00:00,-
2,东莞东,15:48,15:54,01:00,86
3,惠州,16:37,16:42,01:43,140
4,河源,17:32,17:39,02:33,220
5,龙川,18:34,18:39,03:28,295
6,信丰,21:02,21:05,05:51,473
7,吉安,23:55,00:14,08:41,722
8,九江,04:24,04:30,12:51,1090
9,麻城,06:53,06:59,15:14,1313
10,新县,07:40,07:43,15:55,1373
11,光山,08:08,08:10,16:20,1378
12,阜阳,09:44,10:06,17:54,1499
13,亳州,11:14,11:19,19:02,1603
14,商丘南,12:09,12:14,19:52,1667
15,定陶,13:14,13:17,20:52,-
16,菏泽,13:34,13:37,21:09,1772
17,郓城,14:10,14:14,21:42,1828
18,聊城,15:13,15:20,22:41,1928
19,临清,16:00,16:12,23:21,1974
20,清河城,16:29,16:32,23:38,2000
21,枣强,17:02,17:22,24:08,2049
22,衡水,17:50,18:13,24:36,2080
23,辛集,18:56,18:58,25:19,2127
24,晋州,19:15,19:17,25:36,2148
25,藁城,19:33,19:35,25:52,2165
26,石家庄北,20:12,20:45,26:29,2212
27,太原,23:24,23:47,29:08,2437
28,忻州,00:56,01:00,30:17,2525
29,原平,01:32,01:38,30:49,2561
30,宁武,03:01,03:05,32:12,2626
31,朔州,03:35,03:41,32:42,2663
32,怀仁,04:41,04:44,33:42,2750
33,大同,05:29,05:29,34:27,2792
