Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京,14:08,14:08,00:00,-
2,廊坊北,15:05,15:12,00:57,74
3,天津,16:04,16:16,01:49,137
4,唐山,17:36,17:40,03:09,251
5,山海关,20:02,20:13,05:31,222
6,葫芦岛,21:35,21:38,06:53,356
7,锦州,22:17,22:25,07:32,406
8,沈阳北,01:23,01:31,10:30,703
9,四平,03:25,03:42,12:24,836
10,长春,05:41,05:49,14:23,910
11,扶余,07:18,07:20,15:52,1083
12,哈尔滨西,08:27,09:04,16:59,1241
13,呼兰,09:44,09:47,17:39,1219
14,绥化,10:49,10:53,18:41,1312
15,庆安,11:33,11:35,19:21,1457
16,铁力,12:09,12:11,19:55,1517
17,南岔,13:50,13:54,21:34,1644
18,汤原,14:59,15:03,22:39,1735
19,佳木斯,15:40,15:40,23:16,1756
