Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,太原,----,14:48,00:00,-
2,太原南,14:59,15:04,00:11,8
3,榆次,15:18,15:23,00:25,27
4,太谷,15:49,15:52,00:51,63
5,祁县,16:09,16:12,01:08,86
6,平遥,16:27,16:32,01:23,108
7,介休,16:57,17:01,01:48,139
8,灵石,17:26,17:29,02:13,166
9,霍州,18:05,18:08,02:49,209
10,洪洞,18:46,18:49,03:27,251
11,临汾,19:12,19:20,03:50,274
12,侯马,20:08,20:12,04:38,334
13,河津,21:00,21:02,05:26,396
14,韩城,21:52,22:02,06:16,439
15,西安,01:13,01:33,09:27,621
16,宝鸡,03:27,03:53,11:21,794
17,阳平关,09:02,09:05,16:30,1095
18,广元,10:56,11:08,18:21,1174
19,江油,13:48,13:53,21:01,1336
20,绵阳,14:31,14:36,21:39,1378
21,德阳,15:20,15:25,22:23,1432
22,成都西,16:24,16:24,23:22,-
