Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆,----,22:13,00:00,-
2,达州,02:55,03:10,04:42,209
3,安康,06:36,06:53,08:08,485
4,十堰,09:48,09:50,11:03,687
5,武当山,10:08,10:11,11:21,706
6,谷城,11:02,11:05,12:12,778
7,襄阳,12:14,12:37,13:21,858
8,邓州,13:36,13:39,14:20,931
9,南阳,14:24,14:27,15:05,1020
10,南召,15:11,15:16,15:49,1045
11,宝丰,16:08,16:11,16:41,-
12,汝州,16:48,16:51,17:18,1151
13,济源,19:25,19:30,19:52,1308
14,焦作,20:41,20:47,21:03,1373
15,新乡,21:55,22:18,22:11,1334
16,鹤壁,22:57,23:01,22:50,1400
17,安阳,23:30,23:34,23:19,1441
18,邯郸,00:09,00:21,23:54,1501
19,邢台,00:52,00:56,24:25,1553
20,石家庄,02:07,02:13,25:36,1662
21,保定,03:33,03:37,26:56,1797
22,北京西,05:18,05:18,28:37,1943
