Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,厦门北,----,09:09,00:00,-
2,晋江,09:27,09:29,00:18,46
3,泉州,09:40,09:48,00:29,71
4,莆田,10:13,10:15,00:54,140
5,福清,10:34,10:36,01:13,190
6,福州南,10:51,10:56,01:28,226
7,福州,11:11,11:22,01:43,245
8,古田北,11:47,11:56,02:08,250
9,延平,12:10,12:12,02:22,-
10,南平市,12:39,12:41,02:49,-
11,武夷山北,12:53,12:55,03:01,270
12,五府山,13:11,13:13,03:17,275
13,上饶,13:24,13:29,03:28,275
14,弋阳,13:51,13:53,03:50,340
15,鹰潭北,14:07,14:09,04:04,381
16,抚州东,14:22,14:25,04:17,424
17,南昌西,14:51,14:55,04:43,688
18,宜春,15:38,15:40,05:26,864
19,萍乡北,15:58,16:00,05:44,925
20,醴陵东,16:12,16:14,05:56,792
21,长沙南,16:36,16:45,06:18,1030
22,湘潭北,16:59,17:01,06:32,894
23,娄底南,17:27,17:29,06:58,993
24,邵阳北,17:45,17:47,07:14,1045
25,怀化南,18:28,18:35,07:55,1200
26,新晃西,18:59,19:02,08:19,1288
27,凯里南,19:41,19:43,08:58,1298
28,贵阳北,20:21,20:21,09:36,1303
