Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,洛阳,15:12,15:12,00:00,-
2,汝州,16:36,16:40,01:24,92
3,宝丰,17:11,17:15,01:55,-
4,鲁山,17:35,17:38,02:15,154
5,南召,18:15,18:18,02:52,198
6,南阳,19:00,19:04,03:34,256
7,邓州,19:49,19:53,04:19,312
8,襄州,20:52,21:02,05:18,-
9,随州,22:24,22:31,06:40,460
10,安陆,23:07,23:11,07:16,521
11,武昌,00:54,01:12,08:59,646
12,岳阳,03:45,03:48,11:32,861
13,长沙,05:14,05:22,12:58,768
14,衡阳,07:20,07:26,14:56,954
15,郴州,09:06,09:12,16:36,1101
16,乐昌,10:19,10:28,17:43,-
17,韶关东,11:02,11:08,18:17,1254
18,广州,14:00,14:00,21:09,1475
