Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,大同,14:20,14:20,00:00,-
2,怀仁,14:56,15:00,00:36,42
3,岱岳,15:30,15:34,01:06,85
4,朔州,16:08,16:16,01:40,129
5,宁武,16:52,16:57,02:16,166
6,原平,18:08,18:15,03:27,231
7,忻州,18:44,18:50,03:56,212
8,太原东,20:00,20:02,05:06,352
9,太原,20:08,20:49,05:12,300
10,阳泉北,21:52,22:05,06:15,476
11,石家庄北,23:10,23:28,07:20,580
12,辛集,00:25,00:29,08:17,665
13,衡水,01:04,01:09,08:52,712
14,聊城,03:08,03:16,10:51,864
15,菏泽,04:53,04:58,12:28,1020
16,商丘南,06:13,06:16,13:43,1125
17,亳州,06:57,07:01,14:24,1189
18,阜阳,08:10,08:33,15:33,1293
19,潢川,09:51,10:03,16:51,1409
20,光山,10:18,10:21,17:06,1414
21,新县,10:49,10:52,17:34,1419
22,麻城,11:33,11:39,18:15,1479
23,黄州,12:19,12:22,18:55,1546
24,九江,14:09,14:15,20:42,1702
25,南昌,15:35,15:50,22:02,1866
26,新干,17:16,17:19,23:28,1984
27,峡江,17:34,17:38,23:43,2001
28,吉安,18:22,18:26,24:27,2070
29,兴国,19:44,19:57,25:45,2183
30,赣州,20:49,20:55,26:37,2256
31,信丰,21:44,21:48,27:26,2319
32,龙南,22:28,22:32,28:06,2381
33,惠州,03:01,03:07,32:35,2652
34,东莞东,03:51,03:59,33:19,2706
35,广州东,05:28,05:28,34:48,2792
