Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆北,----,09:25,00:00,-
2,涪陵,10:35,10:42,01:10,15
3,武隆,11:37,11:42,02:05,82
4,彭水,12:15,12:18,02:38,131
5,黔江,13:21,13:24,03:41,156
6,咸丰,13:52,13:56,04:09,-
7,来凤,14:17,14:21,04:30,-
8,龙山北,14:33,14:36,04:42,-
9,桑植,15:20,15:24,05:26,-
10,张家界西,15:54,16:02,05:56,-
11,常德,18:16,18:25,08:10,-
12,益阳,19:38,19:44,09:23,-
13,长沙,20:53,21:22,10:32,1503
14,株洲,22:00,22:22,11:10,856
15,衢州,06:05,06:08,18:53,1535
16,金华,07:04,07:11,19:49,1621
17,义乌,07:45,07:55,20:23,1669
18,诸暨,08:47,08:50,21:15,1645
19,杭州东,09:48,09:54,22:13,1814
20,海宁,10:31,10:34,22:50,1797
21,嘉兴,10:57,11:00,23:13,1901
22,松江,11:36,11:40,23:49,1879
23,上海南,12:15,12:15,24:24,1981
