Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,青岛北,18:41,18:41,00:00,-
2,潍坊,20:28,20:32,01:47,168
3,淄博,21:36,21:40,02:51,268
4,大明湖,23:16,23:36,04:27,375
5,德州,01:11,01:17,06:02,496
6,沧州,02:22,02:38,07:07,609
7,天津,04:18,04:27,08:47,735
8,唐山,06:17,06:31,10:37,849
9,滦县,07:17,07:19,11:23,920
10,北戴河,08:05,08:07,12:09,989
11,秦皇岛,08:25,08:27,12:27,1011
12,山海关,08:56,09:06,12:56,1027
13,绥中,09:49,09:59,13:39,1092
14,葫芦岛,10:43,10:45,14:23,1161
15,锦州,11:24,11:30,15:02,1211
16,沟帮子,12:10,12:13,15:42,1275
17,大虎山,12:40,12:43,16:09,1317
18,沈阳,14:34,14:48,18:00,1453
19,铁岭,15:34,15:37,18:46,1511
20,昌图,16:20,16:22,19:29,1576
21,四平,17:01,17:04,20:08,1629
22,公主岭,17:38,17:40,20:42,1682
23,长春,18:22,18:54,21:24,1744
24,九台,19:34,19:39,22:04,1796
25,吉林,20:39,20:57,23:04,1872
26,蛟河,22:35,22:40,24:42,1969
27,敦化,01:16,01:26,27:18,2082
28,安图,03:32,03:36,29:24,2155
29,延吉,04:36,04:46,30:24,2221
30,图们,05:36,05:36,31:14,2282
