Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,07:17,00:00,-
2,苏州北,07:42,07:44,00:25,81
3,无锡东,07:54,07:56,00:35,108
4,常州北,08:13,08:15,00:52,165
5,南京南,08:47,08:49,01:24,295
6,蚌埠南,09:31,09:44,02:06,470
7,宿州东,10:07,10:12,02:29,558
8,徐州东,10:31,10:34,02:48,626
9,萧县北,10:52,10:54,03:06,631
10,商丘,11:26,11:29,03:38,641
11,郑州东,12:20,12:23,04:29,656
12,洛阳龙门,12:59,13:01,05:05,795
13,华山北,13:54,14:05,05:58,1054
14,西安北,14:39,14:43,06:32,1175
15,汉中,15:53,15:55,07:42,1751
16,广元,16:38,16:42,08:25,1889
17,江油北,17:09,17:11,08:52,-
18,绵阳,17:40,17:42,09:21,2054
19,德阳,17:59,18:02,09:38,2101
20,成都东,18:27,18:33,10:03,1985
21,简阳南,18:52,18:54,10:22,-
22,资阳北,19:05,19:07,10:33,-
23,大足南,19:41,19:43,11:07,-
24,永川东,19:53,19:55,11:17,2412
25,重庆西,20:19,20:19,11:41,2469
