Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,22:05,22:05,00:00,-
2,遂宁,23:38,23:45,01:33,148
3,达州,02:10,02:16,03:58,374
4,安康,05:09,05:27,06:51,650
5,西安南,08:02,08:11,09:26,971
6,蒲城东,09:48,09:54,11:03,1017
7,黄陵南,10:57,11:02,12:06,1115
8,延安,12:17,12:23,13:21,1168
9,子长,13:38,13:42,14:36,1252
10,绥德,14:51,14:57,15:45,1335
11,榆林,16:15,16:31,17:03,1437
12,东胜西,19:13,19:21,19:45,1630
13,包头,20:50,21:10,21:14,1741
14,呼和浩特东,23:05,23:30,23:09,1914
15,集宁南,00:52,01:08,24:31,2130
16,商都,02:15,02:18,25:38,2214
17,化德,03:00,03:03,26:20,2276
18,正镶白旗,04:15,04:21,27:32,2385
19,桑根达来,05:26,05:37,28:37,2480
20,经棚,07:44,07:46,30:44,2636
21,大板,09:54,10:12,32:52,2769
22,林东,11:40,11:42,34:20,2861
23,查布嘎,12:32,12:34,35:10,2923
24,开鲁,14:23,14:26,36:59,3034
25,通辽,15:35,15:55,38:08,3127
26,太平川,17:16,17:19,39:29,3249
27,洮南,18:27,18:29,40:37,3365
28,白城,18:58,19:12,41:06,3397
29,镇赉,19:39,19:42,41:33,3435
30,泰来,20:28,20:35,42:19,3499
31,江桥,21:11,21:21,42:55,3548
32,齐齐哈尔,22:29,22:51,44:03,3616
33,扎兰屯,01:03,01:06,46:15,3790
34,牙克石,04:28,04:39,49:37,4041
35,海拉尔,05:47,05:47,50:45,4123
