Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳北,13:58,13:58,00:00,-
2,惠州南,14:24,14:26,00:26,56
3,鲘门,14:51,14:53,00:51,123
4,普宁,15:38,15:40,01:36,252
5,潮阳,15:53,15:55,01:49,279
6,潮汕,16:11,16:13,02:05,305
7,饶平,16:32,16:36,02:24,346
8,诏安,16:46,16:48,02:34,364
9,漳浦,17:12,17:14,02:58,427
10,漳州,17:33,17:35,03:17,562
11,厦门北,17:55,18:10,03:37,514
12,晋江,18:28,18:30,03:55,560
13,泉州,18:41,18:48,04:06,585
14,惠安,18:58,19:10,04:16,603
15,仙游,19:22,19:24,04:28,720
16,莆田,19:35,19:38,04:39,654
17,永泰,20:01,20:09,05:02,713
18,尤溪,20:43,20:47,05:36,808
19,三明北,21:05,21:09,05:54,850
20,将乐,21:29,21:31,06:14,900
21,泰宁,21:49,21:49,06:32,942
