Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南通,07:00,07:00,00:00,-
2,海安,07:41,07:48,00:41,-
3,东台,08:19,08:42,01:12,105
4,盐城,09:58,10:01,02:28,168
5,阜宁,10:44,10:48,03:11,229
6,淮安,11:39,11:42,04:02,291
7,沭阳,12:20,12:24,04:40,350
8,新沂,13:02,13:05,05:18,402
9,邳州,13:29,13:32,05:42,439
10,徐州,14:28,14:39,06:38,597
11,枣庄西,15:31,15:34,07:30,665
12,滕州,15:56,15:58,07:52,699
13,邹城,16:26,16:29,08:20,653
14,兖州,16:44,16:55,08:35,760
15,磁窑,17:34,17:44,09:14,723
16,泰山,18:09,18:15,09:39,843
17,济南,19:24,19:24,10:48,916
