Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,南京南,07:20,07:20,00:00,-
2,江宁,07:28,07:30,00:08,12
3,溧阳,07:53,07:55,00:31,98
4,宜兴,08:07,08:10,00:43,129
5,长兴,08:22,08:24,00:55,165
6,湖州,08:33,08:35,01:04,185
7,德清,08:48,08:50,01:17,221
8,杭州东,09:03,09:19,01:30,256
9,义乌,09:52,09:54,02:03,401
10,金华,10:10,10:12,02:19,449
11,衢州,10:33,10:35,02:40,535
12,上饶,11:05,11:07,03:10,570
13,鹰潭北,11:33,11:35,03:36,676
14,进贤南,11:57,12:03,03:58,951
15,南昌西,12:21,12:28,04:16,883
16,宜春,13:11,13:13,04:59,1273
17,萍乡北,13:30,13:32,05:16,1246
18,长沙南,14:01,14:07,05:45,1439
19,株洲西,14:22,14:24,06:00,1205
20,衡阳东,14:51,14:53,06:27,1053
21,祁东,15:22,15:28,06:56,1403
22,永州,15:55,16:01,07:23,1465
23,桂林北,17:17,17:21,08:39,-
24,柳州,18:34,18:37,09:52,1828
25,来宾北,19:02,19:04,10:17,1894
26,南宁东,19:47,19:47,11:00,2040
