Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,宁海,07:08,07:08,00:00,-
2,宁波,07:39,07:50,00:31,72
3,余姚北,08:10,08:12,00:51,-
4,绍兴北,08:30,08:36,01:09,-
5,杭州东,08:56,09:14,01:29,227
6,金华,09:58,10:00,02:13,-
7,衢州,10:21,10:23,02:34,-
8,江山,10:35,10:38,02:46,-
9,鹰潭北,11:19,11:22,03:27,-
10,南昌西,11:57,12:05,04:02,-
11,宜春,12:47,12:51,04:44,-
12,萍乡北,13:09,13:13,05:02,-
13,醴陵东,13:25,13:30,05:14,-
14,长沙南,13:53,13:59,05:37,-
15,湘潭北,14:13,14:15,05:51,-
16,邵阳北,14:52,14:54,06:28,-
17,怀化南,15:35,15:38,07:09,-
18,新晃西,16:02,16:04,07:33,-
19,凯里南,16:43,16:46,08:12,-
20,贵阳北,17:24,17:24,08:50,-
