Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,杭州,----,21:47,00:00,-
2,德清西,22:25,22:29,00:38,68
3,长兴南,23:07,23:12,01:16,126
4,宣城,00:19,00:25,02:23,240
5,芜湖,01:20,01:26,03:18,304
6,合肥,02:56,03:15,04:48,445
7,固始,05:44,05:48,07:17,622
8,商城,06:06,06:10,07:35,644
9,潢川,06:36,06:41,08:01,685
10,息县,07:10,07:13,08:30,716
11,罗山,07:34,07:39,08:51,743
12,信阳,08:24,08:50,09:36,789
13,唐河,12:01,12:08,12:47,934
14,镇平,13:51,13:56,14:30,1023
15,内乡,14:18,14:23,14:52,1057
16,西峡,14:51,14:56,15:20,1100
17,商南,15:50,15:53,16:14,1167
18,丹凤,16:37,16:40,16:58,1225
19,商洛,17:11,17:14,17:29,1264
20,渭南西,18:46,18:49,19:01,-
21,西安,19:45,20:03,19:57,1444
22,延安,23:31,23:36,23:25,1770
23,榆林,03:25,03:45,27:14,2039
24,鄂尔多斯,06:00,06:10,29:29,2044
25,东胜西,06:27,06:37,29:46,-
26,达拉特西,07:36,07:45,30:45,-
27,包头,08:20,08:20,31:20,2160
