Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,长春,19:09,19:09,00:00,-
2,公主岭,19:47,19:49,00:38,62
3,四平,20:28,20:30,01:17,115
4,昌图,21:03,21:05,01:50,168
5,开原,21:25,21:27,02:10,199
6,铁岭,21:49,21:51,02:32,233
7,沈阳,22:43,22:51,03:24,313
8,锦州,01:21,01:29,05:54,533
9,葫芦岛,02:02,02:05,06:27,583
10,山海关,03:33,03:52,07:55,717
11,秦皇岛,04:12,04:15,08:15,714
12,唐山,06:08,06:24,10:08,953
13,塘沽,07:50,07:54,11:34,-
14,天津,08:34,08:57,12:14,999
15,霸州西,10:26,10:28,13:43,1113
16,白洋淀,10:54,10:56,14:09,1155
17,徐水,11:12,11:14,14:25,1149
18,保定,11:32,11:38,14:43,1173
19,石家庄,13:04,13:10,16:09,1244
20,邯郸,14:57,15:00,17:56,1469
21,安阳,15:50,16:08,18:46,1558
22,新乡,17:13,17:20,19:51,1636
23,焦作,18:22,18:29,20:53,1728
24,关林,20:43,21:03,23:07,1873
25,宝丰,22:35,22:39,24:39,-
26,南阳,00:11,00:14,26:11,2114
27,襄阳,02:00,02:55,27:57,2243
28,荆门,04:14,04:18,29:16,2367
29,石门县北,07:02,07:08,32:00,2596
30,张家界,08:47,08:59,33:39,2714
31,吉首,11:10,11:16,35:50,2839
32,怀化,13:42,14:02,38:16,2942
33,凯里,18:04,18:12,42:18,3211
34,福泉,19:01,19:05,43:07,3271
35,贵阳,20:48,21:27,44:50,3399
36,安顺,22:40,22:45,46:03,3496
37,六枝,23:26,23:31,46:44,3552
38,六盘水,01:31,01:38,48:44,3648
39,宣威,03:11,03:16,50:17,3779
40,曲靖,04:15,04:20,51:16,3880
41,昆明,05:54,05:54,52:50,4037
