Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,兰州西,----,07:29,00:00,-
2,定西北,07:59,08:02,00:30,5
3,秦安,08:41,08:43,01:09,10
4,天水南,08:58,09:00,01:24,10
5,宝鸡南,09:46,09:48,02:10,15
6,杨陵南,10:10,10:13,02:32,93
7,西安北,10:41,10:56,03:00,182
8,灵宝西,11:37,11:39,03:41,396
9,洛阳龙门,12:22,12:24,04:24,562
10,郑州东,13:02,13:12,05:02,636
11,商丘,14:05,14:07,05:55,656
12,商丘东,14:18,14:20,06:06,-
13,亳州南,14:39,14:41,06:25,-
14,太和东,15:01,15:03,06:45,-
15,阜阳西,15:15,15:26,06:57,-
16,凤台南,15:50,15:52,07:21,-
17,淮南南,16:06,16:08,07:35,-
18,水家湖,16:16,16:18,07:43,-
19,合肥南,16:53,17:04,08:18,-
20,巢湖东,17:25,17:27,08:39,-
21,无为,17:40,17:42,08:52,-
22,铜陵北,17:54,17:56,09:04,-
23,旌德,18:22,18:25,09:30,-
24,歙县北,18:42,18:44,09:47,-
25,黄山北,18:53,19:00,09:56,-
26,婺源,19:21,19:24,10:17,-
27,上饶,19:48,19:52,10:41,-
28,南平市,20:21,20:24,11:10,-
29,福州,21:24,21:24,12:10,-
