Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,牡丹江,22:21,22:21,00:00,-
2,海林,22:45,22:47,00:24,22
3,哈尔滨东,03:50,04:23,05:27,360
4,德惠,06:30,06:32,07:34,454
5,长春,07:28,07:36,08:30,600
6,公主岭,08:14,08:16,09:08,662
7,四平,08:55,08:57,09:47,715
8,铁岭,10:05,10:07,10:55,833
9,沈阳,11:02,11:16,11:50,903
10,大虎山,13:16,13:19,13:50,1040
11,沟帮子,13:49,13:52,14:20,1082
12,锦州,14:35,14:41,15:03,1071
13,葫芦岛,15:14,15:16,15:36,1121
14,兴城,15:32,15:34,15:52,1142
15,绥中,16:05,16:07,16:23,1190
16,山海关,16:54,17:09,17:10,1255
17,唐山,20:47,20:53,20:48,1433
18,天津,23:19,23:19,23:14,1547
