Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,12:15,00:00,-
2,闽清北,12:34,12:36,00:19,5
3,建瓯西,13:07,13:09,00:50,15
4,武夷山北,13:32,13:34,01:13,25
5,上饶,13:56,13:59,01:35,30
6,婺源,14:22,14:24,01:58,30
7,黄山北,14:47,14:50,02:21,35
8,歙县北,14:58,15:00,02:29,520
9,泾县,15:26,15:30,02:55,45
10,铜陵北,15:47,15:49,03:12,55
11,长临河,16:19,16:21,03:42,784
12,合肥南,16:33,16:37,03:54,70
13,淮南东,17:15,17:17,04:32,75
14,蚌埠南,17:34,17:39,04:49,118
15,宿州东,18:01,18:13,05:11,206
16,徐州东,18:32,18:34,05:30,274
17,曲阜东,19:11,19:13,06:07,431
18,济南西,19:54,19:56,06:48,570
19,沧州西,20:44,20:49,07:36,1801
20,天津南,21:12,21:14,07:59,854
21,北京南,21:48,21:48,08:33,976
