Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,海拉尔,----,07:18,00:00,-
2,哈克,07:45,07:46,00:27,-
3,扎罗木得,08:13,08:14,00:54,55
4,大雁,08:24,08:27,01:04,64
5,牙克石,08:49,08:54,01:26,82
6,免渡河,09:19,09:21,01:51,115
7,乌奴耳,09:45,09:47,02:15,145
8,博克图,10:40,10:46,03:08,210
9,雅鲁,11:17,11:19,03:39,239
10,喇嘛山,11:38,11:41,03:58,261
11,巴林,11:53,11:55,04:10,227
12,扎兰屯,12:48,12:51,05:03,267
13,龙江,13:56,13:59,06:08,319
14,富拉尔基,14:32,14:35,06:41,465
15,齐齐哈尔,15:09,15:32,07:15,400
16,泰来,17:10,17:15,08:53,623
17,白城,18:20,18:35,09:58,725
18,洮南,18:58,19:01,10:21,757
19,通榆,19:45,19:48,11:05,-
20,太平川,20:21,20:29,11:38,874
21,宝龙山,21:13,21:16,12:22,932
22,通辽,22:11,22:31,13:17,995
23,开鲁,23:40,23:43,14:26,1088
24,查布嘎,01:08,01:10,15:51,1199
25,林东,02:00,02:03,16:41,1261
26,大板,03:32,03:51,18:10,1353
27,桑根达来,08:40,08:49,22:59,1642
28,正镶白旗,09:59,10:05,24:09,1737
29,集宁南,13:30,13:47,27:34,1992
30,呼和浩特东,15:10,15:37,28:57,2142
31,包头,17:29,17:44,30:49,2315
32,东胜西,18:53,18:57,31:58,2426
33,榆林,21:20,21:40,34:21,2619
34,绥德,22:50,22:54,35:31,2721
35,延安,00:44,00:47,37:21,2888
36,安康,07:29,07:54,44:03,3473
37,万源,09:45,09:47,45:54,3624
38,达州,11:23,11:36,47:30,3749
39,南充,13:14,13:20,49:08,3908
40,大英东,14:34,14:56,50:22,-
41,成都,16:13,16:13,51:39,4123
