Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海南,----,21:40,00:00,-
2,嘉兴,22:44,22:50,01:04,80
3,海宁,23:10,23:18,01:24,108
4,杭州东,00:01,00:07,02:07,167
5,义乌,01:25,01:33,03:25,312
6,金华,02:19,02:29,04:11,360
7,衢州,03:35,03:43,05:17,446
8,上饶,06:22,06:28,07:56,481
9,鹰潭,07:50,07:58,09:18,597
10,进贤,08:55,08:59,10:15,677
11,丰城,09:36,09:40,10:52,784
12,樟树,09:57,10:12,11:09,843
13,新余,10:58,11:07,11:55,843
14,宜春,12:04,12:06,12:52,897
15,萍乡,12:49,12:56,13:35,968
16,醴陵,13:23,13:27,14:02,1007
17,株洲,13:56,14:11,14:31,1049
18,怀化,21:00,21:20,21:20,1489
19,贵阳,04:11,04:11,28:11,1948
