Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,昆明,----,12:28,00:00,-
2,曲靖,14:02,14:11,01:34,157
3,宣威,15:21,15:28,02:44,258
4,六盘水,17:10,17:35,04:26,389
5,六枝,18:52,18:55,05:43,485
6,安顺,19:35,19:39,06:23,541
7,贵阳,20:53,21:26,07:37,638
8,凯里,23:48,23:54,09:59,826
9,怀化,03:59,04:07,14:04,1095
10,安化,06:16,06:19,16:13,1270
11,新化,06:55,07:12,16:49,1317
12,冷水江东,07:30,07:32,17:07,1338
13,娄底,08:32,08:38,18:07,1410
14,湘乡,09:18,09:27,18:47,1467
15,湘潭,09:58,10:04,19:18,1509
16,株洲,10:47,11:07,20:01,1535
17,醴陵,11:35,11:38,20:29,1553
18,萍乡,12:04,12:10,20:55,1616
19,宜春,12:54,12:57,21:39,1687
20,新余,13:32,13:36,22:14,1741
21,樟树,14:23,14:26,23:01,1817
22,向塘,15:10,15:13,23:45,1874
23,南昌,15:35,15:58,24:07,1902
24,九江,17:32,17:52,25:41,2037
25,安庆西,19:47,19:51,27:36,2208
26,合肥,22:23,22:53,30:08,2364
27,蚌埠,00:50,00:53,32:05,2495
28,徐州,03:24,03:43,34:36,2659
29,滕州,04:57,04:59,35:50,2761
30,兖州,05:39,05:41,36:30,2822
31,泰山,06:37,06:40,37:26,2905
32,济南,07:38,07:38,38:24,2990
