Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,柳州,----,06:35,00:00,-
2,来宾北,07:00,07:02,00:25,66
3,南宁东,07:45,07:48,01:08,778
4,南宁,07:59,08:03,01:19,223
5,平果,08:40,08:44,01:56,331
6,田东北,09:04,09:08,02:16,391
7,百色,09:30,09:34,02:38,446
8,富宁,10:11,10:13,03:15,566
9,广南县,10:37,10:40,03:39,-
10,普者黑,11:08,11:12,04:07,729
11,弥勒,11:45,11:47,04:40,-
12,石林西,12:04,12:07,04:57,883
13,昆明南,12:26,12:32,05:16,932
14,昆明,12:50,12:54,05:34,839
15,广通北,13:41,13:43,06:21,-
16,楚雄,13:56,13:58,06:34,-
17,祥云,14:37,14:39,07:13,-
18,大理,15:01,15:01,07:35,-
