Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,淮北,08:02,08:02,00:00,-
2,淮北北,08:12,08:14,00:10,11
3,萧县北,08:28,08:30,00:24,36
4,徐州东,08:48,08:51,00:42,77
5,蚌埠南,09:27,09:29,01:18,233
6,滁州,09:58,10:00,01:47,349
7,南京南,10:18,10:23,02:05,408
8,溧水,10:40,10:46,02:22,-
9,宜兴,11:08,11:10,02:44,537
10,长兴,11:22,11:24,02:56,573
11,湖州,11:33,11:35,03:05,593
12,德清,11:48,11:50,03:18,629
13,杭州东,12:04,12:14,03:32,664
14,诸暨,12:38,12:40,03:56,730
15,义乌,12:54,12:56,04:10,773
16,金华,13:12,13:14,04:26,825
17,衢州,13:35,13:37,04:47,903
18,江山,13:49,13:49,04:59,933
