Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,北京西,11:43,11:43,00:00,-
2,保定东,12:24,12:26,00:41,139
3,石家庄,13:02,13:09,01:17,281
4,邯郸东,13:48,13:50,01:56,456
5,鹤壁东,14:17,14:19,02:23,562
6,新乡东,14:35,14:37,02:39,626
7,郑州东,14:58,15:05,03:00,693
8,驻马店西,15:56,15:58,03:51,912
9,信阳东,16:23,16:25,04:16,1030
10,武汉,17:09,17:17,05:00,1229
11,咸宁北,17:41,17:46,05:24,1314
12,长沙南,18:45,18:50,06:23,1591
13,湘潭北,19:04,19:06,06:37,1617
14,娄底南,19:32,19:34,07:03,1756
15,邵阳北,19:50,19:52,07:19,1768
16,怀化南,20:33,20:36,08:00,1923
17,芷江,20:48,20:50,08:12,1957
18,铜仁南,21:11,21:13,08:33,1962
19,凯里南,21:49,21:51,09:09,1967
20,贵阳北,22:30,22:30,09:48,1972
