Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武昌,----,09:34,00:00,-
2,孝感,10:38,10:40,01:04,-
3,广水,11:29,11:31,01:53,-
4,信阳,12:20,12:31,02:42,-
5,驻马店,13:31,13:34,03:42,-
6,西平,14:01,14:04,04:09,-
7,漯河,14:23,14:29,04:28,-
8,平顶山,15:30,15:33,05:29,-
9,宝丰,16:21,16:29,06:17,-
10,关林,18:16,18:36,08:04,-
11,月山,20:42,21:05,10:10,-
12,晋城,21:55,21:59,11:00,-
13,高平,22:44,22:48,11:45,-
14,长治,23:42,23:46,12:39,-
15,长治北,00:06,00:23,12:59,-
16,榆次,04:31,04:35,17:07,-
17,太原,05:00,05:22,17:32,1252
18,忻州,06:29,06:32,18:39,-
19,原平,06:58,07:01,19:05,-
20,应县,08:07,08:09,20:11,-
21,怀仁东,08:25,08:28,20:27,-
22,大同,09:12,09:12,21:11,-
