Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,玉溪,21:40,21:40,00:00,-
2,昆明南,22:31,22:35,00:51,5
3,昆明,22:58,23:23,01:14,108
4,曲靖,00:57,01:03,02:48,265
5,宣威,02:33,02:39,04:18,366
6,六盘水,05:48,06:06,07:27,497
7,六枝,07:23,07:29,08:44,593
8,安顺,08:09,08:20,09:24,649
9,贵阳,09:34,09:59,10:38,746
10,镇远,13:43,13:51,14:22,998
11,怀化,16:36,16:43,17:07,1179
12,辰溪,17:24,17:27,17:48,1233
13,溆浦,18:04,18:07,18:25,1283
14,新化,19:36,19:39,19:54,1401
15,涟源,20:18,20:21,20:33,1452
16,娄底,21:00,21:06,21:12,1494
17,湘乡,21:46,21:49,21:52,1551
18,湘潭,22:22,22:27,22:25,1593
19,长沙,23:29,23:37,23:27,1671
20,武昌,03:48,04:10,27:38,2033
21,孝感,05:41,05:54,29:09,2123
22,广水,06:43,06:46,29:58,2202
23,信阳,07:35,07:41,30:47,2267
24,确山,08:31,09:18,31:37,2343
25,驻马店,09:34,09:37,31:53,2383
26,西平,10:11,10:14,32:27,-
27,漯河,10:36,11:00,32:49,2429
28,临颍,11:49,11:51,33:38,2457
29,许昌,12:08,12:13,33:55,2483
30,长葛,12:28,12:31,34:10,2505
31,郑州,13:18,13:30,34:57,2569
32,鹤壁,15:08,15:14,36:35,2715
33,安阳,15:43,15:52,37:04,2756
34,邢台,17:00,17:06,38:12,2868
35,石家庄,18:17,18:23,39:23,2977
36,定州,19:10,19:12,40:10,2987
37,保定,19:49,19:53,40:47,3047
38,高碑店,20:30,20:48,41:24,3057
39,北京西,22:03,22:03,42:39,3141
