Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,深圳西,----,15:26,00:00,-
2,广州,17:38,17:58,02:12,162
3,韶关东,20:14,20:19,04:28,383
4,郴州,22:21,22:26,06:30,536
5,衡阳,00:09,00:15,08:13,683
6,株洲,01:46,01:55,09:44,817
7,长沙,02:34,03:11,10:23,869
8,岳阳,04:46,04:52,11:58,1198
9,赤壁,06:43,06:48,13:49,1113
10,武昌,08:44,09:06,15:45,1413
11,广水,11:01,11:08,17:40,1400
12,信阳,12:00,12:04,18:32,1647
13,驻马店,13:04,13:14,19:32,1743
14,漯河,14:05,14:15,20:23,1809
15,平顶山,16:03,16:14,22:11,1887
16,宝丰,16:50,16:55,22:47,-
17,洛阳,18:46,19:04,24:38,2037
18,渑池,19:57,20:00,25:31,2119
19,三门峡,20:51,20:54,26:22,2159
20,华山,22:38,22:57,28:06,2301
21,运城,00:44,00:47,29:53,2430
22,侯马,01:56,01:59,31:02,2508
23,临汾,02:47,03:03,31:50,2568
24,霍州,03:54,03:56,32:41,2633
25,介休,04:58,05:01,33:43,2703
26,榆次,06:14,06:17,34:56,2815
27,太原,06:42,06:42,35:21,2660
