Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海,----,13:22,00:00,-
2,昆山,14:10,14:14,00:48,49
3,苏州,14:38,14:43,01:12,91
4,无锡,15:11,15:16,01:40,133
5,常州,15:43,15:48,02:07,172
6,南京,17:30,17:38,03:49,308
7,滁州北,18:34,18:39,04:45,358
8,蚌埠,20:34,20:39,06:40,485
9,宿州,21:54,21:58,07:55,575
10,徐州,22:49,23:16,08:46,649
11,枣庄西,00:22,00:24,09:52,717
12,滕州,00:46,00:49,10:14,751
13,兖州,01:29,01:57,10:54,812
14,平邑,03:15,03:23,12:12,947
15,临沂,04:18,04:26,13:07,1034
16,莒南,05:04,05:07,13:45,1088
17,日照,06:01,06:01,14:39,1098
