Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,温州南,13:12,13:12,00:00,-
2,青田,13:31,13:33,00:19,5
3,丽水,13:52,13:54,00:38,84
4,缙云西,14:07,14:09,00:51,89
5,永康南,14:20,14:22,01:02,94
6,武义北,14:33,14:36,01:13,99
7,金华南,14:47,14:50,01:24,104
8,衢州,15:21,15:23,01:55,195
9,上饶,15:51,15:54,02:23,306
10,弋阳,16:12,16:14,02:41,371
11,抚州东,16:36,16:39,03:03,455
12,南昌西,17:05,17:08,03:29,552
13,永修,17:28,17:30,03:49,600
14,共青城,17:42,17:44,04:01,626
15,庐山,18:03,18:05,04:20,740
16,枫林,18:25,18:27,04:40,792
17,阳新,18:38,18:40,04:51,760
18,黄石北,18:58,19:00,05:09,865
19,鄂州,19:12,19:14,05:21,831
20,武汉,19:39,19:39,05:46,887
