Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,齐齐哈尔,----,09:35,00:00,-
2,大兴,10:19,10:25,00:44,55
3,江桥,10:39,10:46,00:58,68
4,泰来,11:40,11:52,01:52,116
5,镇赉,12:44,12:49,02:44,180
6,白城,13:16,13:36,03:11,218
7,洮南,13:59,14:02,03:34,250
8,通榆,14:47,14:50,04:19,-
9,太平川,15:24,15:30,04:53,367
10,宝龙山,16:10,16:13,05:33,410
11,通辽,17:02,17:19,06:22,488
12,彰武,18:54,18:57,07:57,630
13,沟帮子,20:46,20:49,09:46,1253
14,锦州,21:32,21:40,10:29,1317
15,山海关,23:38,23:51,12:27,1501
16,天津,03:23,03:46,15:59,1326
17,沧州,05:11,05:19,17:24,1452
18,吴桥,06:30,06:35,18:35,1543
19,德州,07:03,07:10,19:03,1565
20,平原,07:33,07:37,19:26,1600
21,晏城,08:11,08:16,20:00,1651
22,大明湖,08:55,09:05,20:39,-
23,淄博,10:16,10:21,21:50,1793
24,潍坊,11:25,11:29,22:54,1893
25,胶州,12:34,12:38,23:59,2003
26,蓝村,12:54,12:58,24:15,2024
27,青岛北,13:26,13:49,24:43,2061
28,青岛,14:12,14:12,25:06,-
