Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,上海虹桥,----,11:56,00:00,-
2,嘉兴南,12:23,12:26,00:27,84
3,桐乡,12:37,12:42,00:38,112
4,杭州东,12:59,13:02,00:55,159
5,绍兴北,13:21,13:24,01:14,202
6,余姚北,13:47,13:54,01:37,212
7,宁波,14:15,14:26,01:58,261
8,奉化,14:43,14:45,02:15,299
9,台州,15:26,15:28,02:56,448
10,雁荡山,15:46,15:48,03:14,523
11,温州南,16:16,16:18,03:42,413
12,瑞安,16:29,16:31,03:53,594
13,苍南,16:48,16:50,04:10,465
14,太姥山,17:11,17:13,04:31,768
15,宁德,17:45,17:47,05:03,795
16,福州南,18:25,18:35,05:41,593
17,莆田,19:05,19:10,06:11,679
18,泉州,19:35,19:43,06:36,748
19,厦门北,20:08,20:08,07:01,819
