Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,----,07:01,00:00,-
2,延平,07:35,07:37,00:34,-
3,建瓯西,07:53,07:55,00:50,15
4,上饶,08:35,08:38,01:30,30
5,德兴,08:55,08:57,01:47,40
6,婺源,09:08,09:10,01:58,30
7,黄山北,09:34,09:38,02:22,35
8,歙县北,09:46,09:48,02:30,520
9,南陵,10:19,10:21,03:01,50
10,铜陵北,10:33,10:35,03:13,55
11,无为,10:47,10:49,03:25,60
12,合肥南,11:19,11:24,03:55,70
13,水家湖,11:58,12:00,04:29,897
14,蚌埠南,12:21,12:23,04:50,118
15,徐州东,13:00,13:10,05:27,274
16,泰安,14:01,14:03,06:18,501
17,济南西,14:20,14:22,06:35,570
18,沧州西,15:08,15:14,07:21,1801
19,天津南,15:36,15:50,07:43,854
20,廊坊,16:08,16:11,08:01,1748
21,北京南,16:33,16:33,08:23,976
