Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆,21:36,21:36,00:00,-
2,广安,00:17,00:22,02:41,98
3,渠县,00:50,00:55,03:09,136
4,达州,01:40,01:54,03:54,209
5,安康,04:55,05:11,06:55,485
6,十堰,07:55,07:57,09:39,687
7,武当山,08:15,08:18,09:57,706
8,谷城,09:09,09:12,10:48,778
9,襄阳,10:18,10:38,11:54,858
10,邓州,11:37,11:40,12:53,931
11,南阳,12:28,12:32,13:41,1020
12,南召,13:12,13:15,14:21,1045
13,宝丰,14:06,14:10,15:12,-
14,汝州,14:40,14:43,15:42,1151
15,巩义,16:39,16:48,17:38,1320
16,郑州,17:57,18:35,18:47,1390
17,开封,19:37,19:42,19:49,1462
18,兰考,20:10,20:13,20:17,1505
19,宁陵县,20:47,20:51,20:51,1571
20,商丘,21:20,21:28,21:20,1593
21,曹县,22:05,22:15,21:57,3546
22,菏泽,22:46,22:50,22:28,1688
23,聊城,00:18,00:27,23:56,1844
24,衡水,02:14,02:18,25:43,1996
25,天津,05:28,05:41,28:53,2265
26,唐山,07:06,07:10,30:18,2388
27,山海关,09:24,09:30,32:32,2566
28,兴城,10:39,10:42,33:41,2687
29,葫芦岛,10:59,11:02,33:58,2700
30,锦州,11:41,11:47,34:37,2750
31,沟帮子,12:31,12:33,35:21,3546
32,大虎山,13:00,13:03,35:48,3546
33,沈阳北,14:56,15:04,37:41,2995
34,铁岭,15:45,15:47,38:22,3062
35,昌图,16:30,16:32,39:05,3127
36,四平,17:11,17:14,39:44,3085
37,郭家店,17:32,17:34,40:02,3546
38,公主岭,17:52,17:54,40:20,3233
39,长春,18:38,18:49,41:04,3295
40,德惠,19:38,19:41,41:53,3376
41,哈尔滨西,21:29,21:29,43:41,3530
