Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,福州,08:48,08:48,00:00,-
2,尤溪,09:44,09:46,00:56,153
3,三明北,10:05,10:07,01:15,195
4,将乐,10:26,10:28,01:34,245
5,泰宁,10:45,10:47,01:51,287
6,南丰,11:16,11:18,02:20,366
7,南城,11:32,11:34,02:34,398
8,抚州,11:53,11:55,02:53,446
9,南昌西,12:34,12:40,03:32,271
10,永修,13:00,13:02,03:52,600
11,德安,13:17,13:19,04:07,698
12,庐山,13:35,13:37,04:23,663
13,阳新,14:06,14:08,04:52,824
14,白沙铺,14:18,14:20,05:02,765
15,黄石北,14:32,14:34,05:14,795
16,鄂州,14:46,14:48,05:26,831
17,武汉,15:12,15:18,05:50,891
18,汉口,15:39,15:45,06:11,922
19,汉川,16:08,16:10,06:34,973
20,天门南,16:26,16:28,06:50,1005
21,潜江,16:48,16:50,07:10,1050
22,荆州,17:16,17:18,07:36,1126
23,宜昌东,17:52,18:04,08:10,1221
24,恩施,19:48,19:57,09:54,1428
25,利川,20:32,20:40,10:29,1494
26,石柱县,21:21,21:23,11:10,1584
27,涪陵北,21:57,21:59,11:44,1675
28,重庆北,22:38,22:38,12:23,1968
