Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,九江,----,16:23,00:00,-
2,南昌,17:51,18:08,01:28,135
3,向塘,18:29,19:00,01:49,163
4,丰城,19:27,19:31,02:16,196
5,樟树,19:48,19:52,02:33,220
6,新余,20:38,20:42,03:19,296
7,分宜,21:02,21:06,03:39,326
8,宜春,21:23,21:28,03:56,350
9,萍乡,22:10,22:15,04:38,421
10,株洲,23:14,23:26,05:37,502
11,怀化,05:30,05:50,11:41,942
12,玉屏,07:37,07:41,13:28,1062
13,镇远,08:34,08:40,14:21,1123
14,施秉,09:14,09:20,14:55,1162
15,凯里,10:01,10:09,15:36,1211
16,贵定,11:29,11:33,16:56,1310
17,贵阳,12:44,13:14,18:07,1399
18,安顺,14:27,14:32,19:20,1496
19,六枝,15:13,15:21,20:01,1552
20,六盘水,16:57,17:16,21:37,1648
21,宣威,19:13,19:20,23:34,1779
22,曲靖,20:19,20:24,24:33,1880
23,昆明,22:02,22:02,26:11,2037
