Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,威海,----,11:12,00:00,-
2,烟台南,11:39,11:41,00:27,65
3,莱阳,12:15,12:18,01:01,151
4,即墨北,12:45,12:47,01:28,221
5,高密北,13:12,13:14,01:53,-
6,潍坊北,13:33,13:35,02:12,-
7,淄博北,14:02,14:04,02:39,-
8,济南东,14:27,14:30,03:02,605
9,平原东,14:56,14:58,03:28,685
10,德州东,15:08,15:12,03:38,709
11,景州,15:28,15:30,03:54,-
12,衡水北,15:46,15:48,04:10,798
13,辛集南,16:04,16:07,04:26,841
14,石家庄东,16:26,16:28,04:45,896
15,石家庄,16:42,16:47,04:59,914
16,阳泉北,17:29,17:32,05:41,-
17,太原南,18:19,18:29,06:28,-
18,晋中,18:40,18:43,06:39,-
19,祁县东,19:01,19:03,06:57,-
20,霍州东,19:36,19:38,07:30,-
21,洪洞西,19:57,19:59,07:49,-
22,临汾西,20:10,20:12,08:00,-
23,侯马西,20:32,20:34,08:20,-
24,运城北,20:57,20:57,08:43,-
