Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,西安北,----,11:01,00:00,-
2,华山北,11:31,11:33,00:30,121
3,渑池南,12:13,12:15,01:10,315
4,郑州西,12:54,12:56,01:49,435
5,郑州,13:12,13:15,02:05,440
6,漯河西,13:59,14:01,02:49,669
7,驻马店西,14:19,14:24,03:07,733
8,信阳东,14:50,14:52,03:33,851
9,武汉,15:37,15:40,04:18,1050
10,岳阳东,16:30,16:32,05:08,1265
11,长沙南,17:06,17:11,05:42,1412
12,衡阳东,17:48,17:50,06:19,1629
13,郴州西,18:23,18:25,06:52,1782
14,韶关,18:56,18:58,07:23,1892
15,广州南,19:54,19:59,08:19,2119
16,虎门,20:16,20:22,08:36,2209
17,深圳北,20:40,20:40,08:54,2230
