Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,成都,15:55,15:55,00:00,-
2,德阳,16:44,16:51,00:49,61
3,绵阳,17:46,17:51,01:44,115
4,江油,18:29,18:35,02:22,157
5,广元,21:28,21:41,05:15,319
6,陇南,23:22,23:28,06:56,329
7,哈达铺,00:54,00:58,08:22,334
8,岷县,01:21,01:25,08:45,339
9,兰州,03:54,04:11,11:14,1172
10,武威,07:37,07:43,14:40,1475
11,金昌,08:26,08:32,15:23,1511
12,张掖,10:25,10:31,17:16,1719
13,清水,11:59,12:02,18:44,1818
14,酒泉,12:46,12:50,19:28,1920
15,嘉峪关,13:09,13:17,19:47,1904
16,柳园,16:35,16:43,23:05,2239
17,哈密,20:35,21:02,26:57,2522
18,鄯善,23:51,23:54,29:46,2823
19,吐鲁番,01:12,01:15,31:04,2971
20,马兰,03:13,03:15,33:02,3128
21,和硕,03:41,03:43,33:28,3170
22,焉耆,04:12,04:14,33:57,3211
23,库尔勒,04:50,05:02,34:33,3389
24,轮台,07:07,07:09,36:38,-
25,库车,08:15,08:19,37:44,3671
26,新和,08:53,08:55,38:18,3283
27,阿克苏,11:06,11:14,40:29,3913
28,巴楚,13:38,13:45,42:53,-
29,阿图什,16:14,16:16,45:22,3912
30,喀什,16:58,16:58,46:04,3948
