Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,武汉,09:20,09:20,00:00,-
2,鄂州,09:45,09:47,00:25,56
3,黄石北,09:59,10:01,00:37,85
4,大冶北,10:09,10:11,00:45,95
5,阳新,10:25,10:27,00:59,105
6,瑞昌西,10:48,10:50,01:20,183
7,庐山,11:02,11:04,01:32,221
8,共青城,11:22,11:24,01:50,265
9,永修,11:36,11:38,02:02,287
10,南昌西,11:58,12:03,02:22,344
11,弋阳,12:47,12:49,03:06,514
12,上饶,13:06,13:08,03:23,581
13,衢州,13:39,13:41,03:54,692
14,金华,14:05,14:07,04:18,754
15,金华南,14:20,14:22,04:31,783
16,武义北,14:33,14:35,04:42,788
17,永康南,14:46,14:49,04:53,793
18,丽水,15:09,15:12,05:13,803
19,青田,15:31,15:34,05:32,910
20,温州南,15:55,15:55,05:53,887
