Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,包头,----,16:39,00:00,-
2,包头东,16:54,16:58,00:15,16
3,呼和浩特东,18:39,18:59,01:56,173
4,集宁南,20:29,20:37,03:26,323
5,大同,22:16,22:27,05:05,450
6,阳高,23:10,23:12,05:48,507
7,柴沟堡,00:19,00:21,06:55,584
8,张家口,00:57,01:03,07:31,-
9,北京,04:22,04:46,10:50,824
10,秦皇岛,07:47,07:51,13:51,1123
11,山海关,08:16,08:22,14:16,2020
12,绥中,09:04,09:13,14:58,1955
13,葫芦岛,09:58,10:01,15:43,1886
14,锦州,10:38,10:42,16:20,1836
15,大虎山,11:47,11:49,17:25,1730
16,新民,12:32,12:34,18:08,1500
17,沈阳,13:25,13:48,18:59,1565
18,苏家屯,14:03,14:06,19:14,1581
19,辽阳,14:37,14:40,19:45,1629
20,鞍山,14:58,15:02,20:03,1654
21,海城,15:27,15:30,20:28,1690
22,大石桥,16:00,16:06,20:58,1722
23,熊岳城,16:44,16:46,21:36,1783
24,瓦房店,17:34,17:37,22:24,1857
25,普兰店,17:57,18:00,22:44,1884
26,金州,18:30,18:34,23:14,1929
27,大连,19:06,19:06,23:46,1962
