Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,09:50,00:00,-
2,广安,11:17,11:20,01:27,-
3,渠县,11:55,11:59,02:02,-
4,达州,12:49,13:05,02:52,-
5,安康,16:04,16:25,05:51,-
6,十堰,19:14,19:18,08:40,-
7,武当山,19:36,19:52,08:58,-
8,谷城,20:42,20:46,09:48,-
9,襄阳,21:45,22:12,10:47,-
10,信阳,01:58,02:10,14:33,-
11,六安,04:56,05:02,17:19,-
12,合肥,06:10,06:32,18:27,-
13,巢湖,07:16,07:19,19:11,-
14,芜湖,08:06,08:12,19:58,-
15,宣城,09:02,09:05,20:48,-
16,广德,09:45,09:48,21:28,-
17,长兴南,10:18,10:22,21:58,-
18,德清西,11:00,11:04,22:36,-
19,杭州,12:32,12:32,24:04,-
