Unnamed: 0,车站,到达时间,发车时间,走行时间（小时）,里程（公里）
1,重庆西,----,23:23,00:00,-
2,广安,00:50,00:53,01:27,-
3,达州,02:03,02:10,02:37,-
4,万州,04:46,04:50,05:13,-
5,恩施,06:40,06:46,07:03,-
6,宜昌东,09:43,09:57,10:00,-
7,荆门,11:14,11:17,11:17,-
8,钟祥,12:04,12:09,12:04,-
9,京山,13:04,13:16,12:59,-
10,天门,13:37,13:39,13:20,-
11,应城,14:00,14:04,13:41,-
12,武昌,15:35,15:58,15:12,-
13,咸宁,16:45,16:48,15:59,-
14,赤壁,17:21,17:25,16:32,-
15,岳阳,18:35,18:39,17:42,-
16,长沙,20:06,20:14,19:09,-
17,株洲,20:54,21:00,19:49,-
18,衡阳,22:23,22:30,21:12,-
19,郴州,00:10,00:16,22:52,-
20,广州,05:06,05:06,27:42,1186
